CustomerID,NeedStateID,Day#Daypart
770161,NS15,2 PM - before 5 PM
771047,NS15,2 PM - before 5 PM
783467,NS15,2 PM - before 5 PM
810710,NS15,2 PM - before 5 PM
829094,NS15,2 PM - before 5 PM
837154,NS15,2 PM - before 5 PM
837652,NS15,2 PM - before 5 PM
757507,NS15,2 PM - before 5 PM
794998,NS15,2 PM - before 5 PM
799079,NS15,2 PM - before 5 PM
806213,NS15,2 PM - before 5 PM
815354,NS15,2 PM - before 5 PM
817521,NS15,2 PM - before 5 PM
817989,NS15,2 PM - before 5 PM
818023,NS15,2 PM - before 5 PM
827846,NS15,2 PM - before 5 PM
835255,NS15,2 PM - before 5 PM
841422,NS15,2 PM - before 5 PM
841431,NS15,2 PM - before 5 PM
841591,NS15,2 PM - before 5 PM
841674,NS15,2 PM - before 5 PM
732719,NS15,2 PM - before 5 PM
748086,NS15,2 PM - before 5 PM
748184,NS15,2 PM - before 5 PM
758618,NS15,2 PM - before 5 PM
783618,NS15,2 PM - before 5 PM
787910,NS15,2 PM - before 5 PM
788931,NS15,2 PM - before 5 PM
791725,NS15,2 PM - before 5 PM
793209,NS15,2 PM - before 5 PM
795043,NS15,2 PM - before 5 PM
802145,NS15,2 PM - before 5 PM
802800,NS15,2 PM - before 5 PM
808659,NS15,2 PM - before 5 PM
808795,NS15,2 PM - before 5 PM
809912,NS15,2 PM - before 5 PM
811380,NS15,2 PM - before 5 PM
812189,NS15,2 PM - before 5 PM
812778,NS15,2 PM - before 5 PM
813875,NS15,2 PM - before 5 PM
814781,NS15,2 PM - before 5 PM
816148,NS15,2 PM - before 5 PM
816196,NS15,2 PM - before 5 PM
818739,NS15,2 PM - before 5 PM
819761,NS15,2 PM - before 5 PM
819966,NS15,2 PM - before 5 PM
823341,NS15,2 PM - before 5 PM
824105,NS15,2 PM - before 5 PM
824557,NS15,2 PM - before 5 PM
826702,NS15,2 PM - before 5 PM
826750,NS15,2 PM - before 5 PM
830876,NS15,2 PM - before 5 PM
830995,NS15,2 PM - before 5 PM
832864,NS15,2 PM - before 5 PM
852477,NS15,2 PM - before 5 PM
729216,NS15,9 AM - before 11 AM
730358,NS15,9 AM - before 11 AM
731029,NS15,9 AM - before 11 AM
771164,NS15,9 AM - before 11 AM
777873,NS15,9 AM - before 11 AM
778146,NS15,9 AM - before 11 AM
781444,NS15,9 AM - before 11 AM
799930,NS15,9 AM - before 11 AM
800462,NS15,9 AM - before 11 AM
803948,NS15,9 AM - before 11 AM
806625,NS15,9 AM - before 11 AM
807528,NS15,9 AM - before 11 AM
811925,NS15,9 AM - before 11 AM
827900,NS15,9 AM - before 11 AM
731972,NS15,9 AM - before 11 AM
736817,NS15,9 AM - before 11 AM
743290,NS15,9 AM - before 11 AM
748738,NS15,9 AM - before 11 AM
783467,NS15,9 AM - before 11 AM
795151,NS15,9 AM - before 11 AM
810710,NS15,9 AM - before 11 AM
826317,NS15,9 AM - before 11 AM
829094,NS15,9 AM - before 11 AM
833324,NS15,9 AM - before 11 AM
837154,NS15,9 AM - before 11 AM
841135,NS15,9 AM - before 11 AM
857383,NS15,9 AM - before 11 AM
757182,NS15,9 AM - before 11 AM
758407,NS15,9 AM - before 11 AM
758732,NS15,9 AM - before 11 AM
799079,NS15,9 AM - before 11 AM
806213,NS15,9 AM - before 11 AM
818023,NS15,9 AM - before 11 AM
827846,NS15,9 AM - before 11 AM
841674,NS15,9 AM - before 11 AM
732719,NS15,9 AM - before 11 AM
736777,NS15,9 AM - before 11 AM
737758,NS15,9 AM - before 11 AM
740785,NS15,9 AM - before 11 AM
744362,NS15,9 AM - before 11 AM
747553,NS15,9 AM - before 11 AM
748184,NS15,9 AM - before 11 AM
758618,NS15,9 AM - before 11 AM
759238,NS15,9 AM - before 11 AM
781338,NS15,9 AM - before 11 AM
784172,NS15,9 AM - before 11 AM
787910,NS15,9 AM - before 11 AM
788487,NS15,9 AM - before 11 AM
789295,NS15,9 AM - before 11 AM
797839,NS15,9 AM - before 11 AM
800181,NS15,9 AM - before 11 AM
802145,NS15,9 AM - before 11 AM
803504,NS15,9 AM - before 11 AM
805632,NS15,9 AM - before 11 AM
806079,NS15,9 AM - before 11 AM
806136,NS15,9 AM - before 11 AM
807611,NS15,9 AM - before 11 AM
809912,NS15,9 AM - before 11 AM
811278,NS15,9 AM - before 11 AM
811380,NS15,9 AM - before 11 AM
813534,NS15,9 AM - before 11 AM
814651,NS15,9 AM - before 11 AM
818739,NS15,9 AM - before 11 AM
823425,NS15,9 AM - before 11 AM
824171,NS15,9 AM - before 11 AM
824734,NS15,9 AM - before 11 AM
825313,NS15,9 AM - before 11 AM
832864,NS15,9 AM - before 11 AM
734147,NS15,9 PM or later
817919,NS15,9 PM or later
818302,NS15,9 PM or later
841422,NS15,9 PM or later
843322,NS15,9 PM or later
727340,NS14,Before 9 AM
728210,NS14,5 PM - before 9 PM
733952,NS14,11 AM - before 2 PM
739475,NS14,9 AM - before 11 AM
739475,NS14,11 AM - before 2 PM
739475,NS14,2 PM - before 5 PM
739475,NS14,5 PM - before 9 PM
741732,NS14,9 AM - before 11 AM
742657,NS14,5 PM - before 9 PM
744031,NS14,9 AM - before 11 AM
744031,NS14,11 AM - before 2 PM
744212,NS14,9 AM - before 11 AM
744212,NS14,2 PM - before 5 PM
744276,NS14,Before 9 AM
744276,NS14,11 AM - before 2 PM
744935,NS14,5 PM - before 9 PM
745827,NS14,9 AM - before 11 AM
745827,NS14,11 AM - before 2 PM
746310,NS14,Before 9 AM
746310,NS14,9 AM - before 11 AM
746310,NS14,2 PM - before 5 PM
746310,NS14,5 PM - before 9 PM
748578,NS14,5 PM - before 9 PM
752774,NS14,5 PM - before 9 PM
766003,NS14,9 AM - before 11 AM
766003,NS14,11 AM - before 2 PM
769092,NS14,Before 9 AM
770949,NS14,9 AM - before 11 AM
770949,NS14,11 AM - before 2 PM
778745,NS14,11 AM - before 2 PM
780577,NS14,11 AM - before 2 PM
780577,NS14,5 PM - before 9 PM
780763,NS14,11 AM - before 2 PM
780763,NS14,5 PM - before 9 PM
783066,NS14,5 PM - before 9 PM
784332,NS14,9 AM - before 11 AM
786173,NS14,9 AM - before 11 AM
787815,NS14,9 AM - before 11 AM
787815,NS14,5 PM - before 9 PM
787815,NS14,9 PM or later
792291,NS14,9 AM - before 11 AM
792291,NS14,2 PM - before 5 PM
795339,NS14,5 PM - before 9 PM
797759,NS14,Before 9 AM
798590,NS14,Before 9 AM
798590,NS14,2 PM - before 5 PM
799979,NS14,11 AM - before 2 PM
799979,NS14,2 PM - before 5 PM
799979,NS14,5 PM - before 9 PM
800446,NS14,Before 9 AM
800712,NS14,9 AM - before 11 AM
800712,NS14,2 PM - before 5 PM
800712,NS14,5 PM - before 9 PM
800890,NS14,9 AM - before 11 AM
805588,NS14,5 PM - before 9 PM
806337,NS14,5 PM - before 9 PM
806463,NS14,2 PM - before 5 PM
806463,NS14,5 PM - before 9 PM
807190,NS14,2 PM - before 5 PM
807190,NS14,5 PM - before 9 PM
807875,NS14,Before 9 AM
807987,NS14,11 AM - before 2 PM
808071,NS14,5 PM - before 9 PM
808768,NS14,Before 9 AM
808769,NS14,9 AM - before 11 AM
808769,NS14,2 PM - before 5 PM
808769,NS14,5 PM - before 9 PM
808835,NS14,9 AM - before 11 AM
809365,NS14,11 AM - before 2 PM
809365,NS14,2 PM - before 5 PM
809481,NS14,Before 9 AM
809481,NS14,2 PM - before 5 PM
809884,NS14,5 PM - before 9 PM
809963,NS14,9 AM - before 11 AM
809963,NS14,2 PM - before 5 PM
810088,NS14,9 AM - before 11 AM
810614,NS14,Before 9 AM
810614,NS14,11 AM - before 2 PM
810784,NS14,9 AM - before 11 AM
810823,NS14,9 AM - before 11 AM
811496,NS14,Before 9 AM
811496,NS14,11 AM - before 2 PM
811784,NS14,Before 9 AM
811784,NS14,11 AM - before 2 PM
812057,NS14,9 AM - before 11 AM
812367,NS14,9 AM - before 11 AM
812388,NS14,11 AM - before 2 PM
812391,NS14,11 AM - before 2 PM
813595,NS14,5 PM - before 9 PM
814005,NS14,9 AM - before 11 AM
814183,NS14,2 PM - before 5 PM
814183,NS14,5 PM - before 9 PM
814183,NS14,9 PM or later
814453,NS14,2 PM - before 5 PM
814453,NS14,5 PM - before 9 PM
814534,NS14,2 PM - before 5 PM
814534,NS14,5 PM - before 9 PM
814695,NS14,5 PM - before 9 PM
814750,NS14,Before 9 AM
815706,NS14,5 PM - before 9 PM
816241,NS14,9 AM - before 11 AM
816323,NS14,5 PM - before 9 PM
816450,NS14,11 AM - before 2 PM
816450,NS14,5 PM - before 9 PM
816455,NS14,Before 9 AM
816512,NS14,5 PM - before 9 PM
816627,NS14,2 PM - before 5 PM
816627,NS14,5 PM - before 9 PM
816711,NS14,5 PM - before 9 PM
817723,NS14,11 AM - before 2 PM
817919,NS14,5 PM - before 9 PM
817922,NS14,Before 9 AM
817922,NS14,5 PM - before 9 PM
817924,NS14,Before 9 AM
817924,NS14,11 AM - before 2 PM
817924,NS14,2 PM - before 5 PM
817924,NS14,5 PM - before 9 PM
817989,NS14,2 PM - before 5 PM
817989,NS14,5 PM - before 9 PM
818075,NS14,Before 9 AM
818075,NS14,2 PM - before 5 PM
818248,NS14,11 AM - before 2 PM
818325,NS14,Before 9 AM
818359,NS14,9 AM - before 11 AM
818359,NS14,2 PM - before 5 PM
818461,NS14,2 PM - before 5 PM
819896,NS14,2 PM - before 5 PM
820349,NS14,9 AM - before 11 AM
820349,NS14,2 PM - before 5 PM
822078,NS14,9 AM - before 11 AM
822078,NS14,2 PM - before 5 PM
822078,NS14,5 PM - before 9 PM
823425,NS14,9 AM - before 11 AM
823425,NS14,2 PM - before 5 PM
823525,NS14,9 AM - before 11 AM
823525,NS14,2 PM - before 5 PM
824676,NS14,Before 9 AM
825517,NS14,Before 9 AM
825561,NS14,Before 9 AM
825561,NS14,2 PM - before 5 PM
826180,NS14,Before 9 AM
826458,NS14,9 AM - before 11 AM
826458,NS14,5 PM - before 9 PM
826690,NS14,2 PM - before 5 PM
826690,NS14,5 PM - before 9 PM
827228,NS14,Before 9 AM
827579,NS14,5 PM - before 9 PM
827732,NS14,9 AM - before 11 AM
827732,NS14,2 PM - before 5 PM
827732,NS14,5 PM - before 9 PM
827845,NS14,9 AM - before 11 AM
830441,NS14,Before 9 AM
832053,NS14,5 PM - before 9 PM
832947,NS14,9 AM - before 11 AM
832947,NS14,2 PM - before 5 PM
832949,NS14,11 AM - before 2 PM
834366,NS14,2 PM - before 5 PM
834366,NS14,5 PM - before 9 PM
834620,NS14,5 PM - before 9 PM
834620,NS14,9 PM or later
835098,NS14,11 AM - before 2 PM
835152,NS14,5 PM - before 9 PM
836068,NS14,5 PM - before 9 PM
836457,NS14,11 AM - before 2 PM
836549,NS14,2 PM - before 5 PM
836549,NS14,5 PM - before 9 PM
837652,NS14,Before 9 AM
837652,NS14,2 PM - before 5 PM
837898,NS14,Before 9 AM
837898,NS14,11 AM - before 2 PM
837898,NS14,5 PM - before 9 PM
838219,NS14,Before 9 AM
838219,NS14,5 PM - before 9 PM
841468,NS14,5 PM - before 9 PM
841591,NS14,11 AM - before 2 PM
841591,NS14,2 PM - before 5 PM
841591,NS14,5 PM - before 9 PM
841591,NS14,9 PM or later
841674,NS14,2 PM - before 5 PM
841674,NS14,5 PM - before 9 PM
842309,NS14,Before 9 AM
842309,NS14,11 AM - before 2 PM
842396,NS14,5 PM - before 9 PM
843136,NS14,5 PM - before 9 PM
843191,NS14,Before 9 AM
843191,NS14,11 AM - before 2 PM
843191,NS14,5 PM - before 9 PM
844514,NS14,11 AM - before 2 PM
844514,NS14,2 PM - before 5 PM
844514,NS14,5 PM - before 9 PM
844644,NS14,9 AM - before 11 AM
844644,NS14,11 AM - before 2 PM
844644,NS14,2 PM - before 5 PM
845142,NS14,2 PM - before 5 PM
846873,NS14,11 AM - before 2 PM
846873,NS14,2 PM - before 5 PM
846873,NS14,5 PM - before 9 PM
852150,NS14,9 AM - before 11 AM
852150,NS14,2 PM - before 5 PM
852219,NS14,9 AM - before 11 AM
852623,NS14,Before 9 AM
853481,NS14,Before 9 AM
853481,NS14,5 PM - before 9 PM
854666,NS14,Before 9 AM
854666,NS14,11 AM - before 2 PM
854666,NS14,5 PM - before 9 PM
733952,NS14,Weekends
739475,NS14,Weekends
741732,NS14,Weekends
744031,NS14,Weekends
744276,NS14,Weekends
744935,NS14,Weekends
745827,NS14,Weekends
746310,NS14,Weekends
748578,NS14,Weekends
770949,NS14,Weekends
778745,NS14,Weekends
787815,NS14,Weekends
789295,NS14,Weekends
792291,NS14,Weekends
795339,NS14,Weekends
798590,NS14,Weekends
800712,NS14,Weekends
800890,NS14,Weekends
803478,NS14,Weekends
806337,NS14,Weekends
806463,NS14,Weekends
807875,NS14,Weekends
808071,NS14,Weekends
808107,NS14,Weekends
808769,NS14,Weekends
808835,NS14,Weekends
809365,NS14,Weekends
809481,NS14,Weekends
809884,NS14,Weekends
809963,NS14,Weekends
810784,NS14,Weekends
810823,NS14,Weekends
811496,NS14,Weekends
811784,NS14,Weekends
812057,NS14,Weekends
813595,NS14,Weekends
814183,NS14,Weekends
814453,NS14,Weekends
815381,NS14,Weekends
815706,NS14,Weekends
816450,NS14,Weekends
816455,NS14,Weekends
816512,NS14,Weekends
816711,NS14,Weekends
817922,NS14,Weekends
817924,NS14,Weekends
817989,NS14,Weekends
818062,NS14,Weekends
818075,NS14,Weekends
818359,NS14,Weekends
819408,NS14,Weekends
820349,NS14,Weekends
823425,NS14,Weekends
823525,NS14,Weekends
824676,NS14,Weekends
825561,NS14,Weekends
826180,NS14,Weekends
826458,NS14,Weekends
826690,NS14,Weekends
827228,NS14,Weekends
827579,NS14,Weekends
827732,NS14,Weekends
829163,NS14,Weekends
830441,NS14,Weekends
832053,NS14,Weekends
832947,NS14,Weekends
834620,NS14,Weekends
835098,NS14,Weekends
836068,NS14,Weekends
836549,NS14,Weekends
837898,NS14,Weekends
841468,NS14,Weekends
841591,NS14,Weekends
841674,NS14,Weekends
843136,NS14,Weekends
843191,NS14,Weekends
844514,NS14,Weekends
844644,NS14,Weekends
845142,NS14,Weekends
846873,NS14,Weekends
852150,NS14,Weekends
852219,NS14,Weekends
853481,NS14,Weekends
854666,NS14,Weekends
727340,NS14,Weekdays
733952,NS14,Weekdays
739475,NS14,Weekdays
741732,NS14,Weekdays
742657,NS14,Weekdays
744031,NS14,Weekdays
744212,NS14,Weekdays
745827,NS14,Weekdays
746310,NS14,Weekdays
747636,NS14,Weekdays
748758,NS14,Weekdays
766003,NS14,Weekdays
769092,NS14,Weekdays
770949,NS14,Weekdays
778745,NS14,Weekdays
780577,NS14,Weekdays
780763,NS14,Weekdays
787815,NS14,Weekdays
792291,NS14,Weekdays
795339,NS14,Weekdays
797759,NS14,Weekdays
798590,NS14,Weekdays
799979,NS14,Weekdays
800446,NS14,Weekdays
800712,NS14,Weekdays
805588,NS14,Weekdays
806337,NS14,Weekdays
806463,NS14,Weekdays
807875,NS14,Weekdays
807987,NS14,Weekdays
808071,NS14,Weekdays
808107,NS14,Weekdays
808768,NS14,Weekdays
808769,NS14,Weekdays
809365,NS14,Weekdays
809481,NS14,Weekdays
809963,NS14,Weekdays
810088,NS14,Weekdays
810614,NS14,Weekdays
810784,NS14,Weekdays
811496,NS14,Weekdays
811784,NS14,Weekdays
812057,NS14,Weekdays
812388,NS14,Weekdays
812391,NS14,Weekdays
814005,NS14,Weekdays
814453,NS14,Weekdays
814534,NS14,Weekdays
814695,NS14,Weekdays
815381,NS14,Weekdays
815706,NS14,Weekdays
816241,NS14,Weekdays
816323,NS14,Weekdays
816450,NS14,Weekdays
816455,NS14,Weekdays
816512,NS14,Weekdays
816627,NS14,Weekdays
816711,NS14,Weekdays
817723,NS14,Weekdays
817924,NS14,Weekdays
817989,NS14,Weekdays
818325,NS14,Weekdays
818359,NS14,Weekdays
818461,NS14,Weekdays
819896,NS14,Weekdays
820349,NS14,Weekdays
822078,NS14,Weekdays
823425,NS14,Weekdays
823525,NS14,Weekdays
824676,NS14,Weekdays
825517,NS14,Weekdays
825561,NS14,Weekdays
826180,NS14,Weekdays
827732,NS14,Weekdays
827845,NS14,Weekdays
832947,NS14,Weekdays
832949,NS14,Weekdays
834366,NS14,Weekdays
834620,NS14,Weekdays
835152,NS14,Weekdays
836068,NS14,Weekdays
836457,NS14,Weekdays
836549,NS14,Weekdays
837652,NS14,Weekdays
837898,NS14,Weekdays
838219,NS14,Weekdays
841468,NS14,Weekdays
841591,NS14,Weekdays
841674,NS14,Weekdays
842309,NS14,Weekdays
843136,NS14,Weekdays
843191,NS14,Weekdays
844514,NS14,Weekdays
844644,NS14,Weekdays
846873,NS14,Weekdays
852623,NS14,Weekdays
853481,NS14,Weekdays
747411,NS13,11 AM - before 2 PM
753731,NS13,Before 9 AM
784511,NS13,Before 9 AM
784511,NS13,9 PM or later
787493,NS13,Before 9 AM
790806,NS13,Before 9 AM
790806,NS13,5 PM - before 9 PM
792863,NS13,5 PM - before 9 PM
795522,NS13,11 AM - before 2 PM
800768,NS13,5 PM - before 9 PM
802787,NS13,5 PM - before 9 PM
803288,NS13,Before 9 AM
805917,NS13,Before 9 AM
805917,NS13,2 PM - before 5 PM
807644,NS13,2 PM - before 5 PM
810088,NS13,9 AM - before 11 AM
812818,NS13,Before 9 AM
813616,NS13,Before 9 AM
816165,NS13,Before 9 AM
816356,NS13,Before 9 AM
817474,NS13,5 PM - before 9 PM
825454,NS13,5 PM - before 9 PM
827516,NS13,Before 9 AM
828321,NS13,Before 9 AM
828910,NS13,Before 9 AM
828910,NS13,2 PM - before 5 PM
829293,NS13,9 AM - before 11 AM
830329,NS13,5 PM - before 9 PM
835005,NS13,11 AM - before 2 PM
835005,NS13,5 PM - before 9 PM
841682,NS13,Before 9 AM
841682,NS13,11 AM - before 2 PM
845142,NS13,2 PM - before 5 PM
858028,NS13,Before 9 AM
747411,NS13,Weekdays
753731,NS13,Weekdays
753731,NS13,Weekends
784511,NS13,Weekdays
784511,NS13,Weekends
787493,NS13,Weekdays
787493,NS13,Weekends
790806,NS13,Weekdays
790806,NS13,Weekends
792863,NS13,Weekdays
792863,NS13,Weekends
795522,NS13,Weekdays
795522,NS13,Weekends
800768,NS13,Weekdays
800768,NS13,Weekends
802787,NS13,Weekdays
802787,NS13,Weekends
803288,NS13,Weekdays
803288,NS13,Weekends
805917,NS13,Weekdays
805917,NS13,Weekends
807644,NS13,Weekdays
807644,NS13,Weekends
810088,NS13,Weekdays
812818,NS13,Weekends
813616,NS13,Weekdays
813616,NS13,Weekends
816165,NS13,Weekends
816356,NS13,Weekdays
817474,NS13,Weekends
825454,NS13,Weekdays
825454,NS13,Weekends
827516,NS13,Weekdays
828321,NS13,Weekdays
828910,NS13,Weekdays
828910,NS13,Weekends
829293,NS13,Weekends
830329,NS13,Weekdays
830329,NS13,Weekends
835005,NS13,Weekdays
841682,NS13,Weekdays
841682,NS13,Weekends
845142,NS13,Weekends
858028,NS13,Weekdays
858028,NS13,Weekends
751086,NS06,9 PM or later
751990,NS06,11 AM - before 2 PM
753540,NS06,11 AM - before 2 PM
755862,NS06,Before 9 AM
759414,NS06,Before 9 AM
770161,NS06,Before 9 AM
771164,NS06,Before 9 AM
771164,NS06,9 AM - before 11 AM
778297,NS06,Before 9 AM
778827,NS06,9 AM - before 11 AM
779092,NS06,9 AM - before 11 AM
780531,NS06,9 AM - before 11 AM
780531,NS06,2 PM - before 5 PM
781444,NS06,9 AM - before 11 AM
790261,NS06,Before 9 AM
790423,NS06,9 AM - before 11 AM
791915,NS06,Before 9 AM
792648,NS06,9 AM - before 11 AM
792776,NS06,2 PM - before 5 PM
794385,NS06,9 AM - before 11 AM
796357,NS06,11 AM - before 2 PM
804690,NS06,9 AM - before 11 AM
805553,NS06,9 AM - before 11 AM
805699,NS06,9 AM - before 11 AM
806271,NS06,2 PM - before 5 PM
810823,NS06,9 AM - before 11 AM
810883,NS06,9 AM - before 11 AM
812786,NS06,11 AM - before 2 PM
813857,NS06,9 AM - before 11 AM
814640,NS06,Before 9 AM
814695,NS06,9 PM or later
814832,NS06,9 AM - before 11 AM
815550,NS06,Before 9 AM
815711,NS06,9 AM - before 11 AM
816088,NS06,2 PM - before 5 PM
816183,NS06,Before 9 AM
816184,NS06,Before 9 AM
816185,NS06,11 AM - before 2 PM
816329,NS06,Before 9 AM
816450,NS06,11 AM - before 2 PM
816581,NS06,9 PM or later
816592,NS06,9 AM - before 11 AM
816824,NS06,9 AM - before 11 AM
817922,NS06,Before 9 AM
817926,NS06,Before 9 AM
818302,NS06,Before 9 AM
818302,NS06,9 PM or later
818791,NS06,9 PM or later
819121,NS06,Before 9 AM
819659,NS06,Before 9 AM
819811,NS06,Before 9 AM
820345,NS06,11 AM - before 2 PM
822078,NS06,9 AM - before 11 AM
824529,NS06,Before 9 AM
826690,NS06,2 PM - before 5 PM
828409,NS06,11 AM - before 2 PM
831002,NS06,11 AM - before 2 PM
831354,NS06,9 AM - before 11 AM
831354,NS06,2 PM - before 5 PM
833324,NS06,9 AM - before 11 AM
834620,NS06,9 PM or later
834735,NS06,9 PM or later
835176,NS06,11 AM - before 2 PM
835176,NS06,9 PM or later
836069,NS06,Before 9 AM
837171,NS06,Before 9 AM
838115,NS06,9 AM - before 11 AM
838121,NS06,2 PM - before 5 PM
838219,NS06,Before 9 AM
841231,NS06,11 AM - before 2 PM
841333,NS06,11 AM - before 2 PM
841591,NS06,2 PM - before 5 PM
843130,NS06,11 AM - before 2 PM
843451,NS06,Before 9 AM
843713,NS06,Before 9 AM
850312,NS06,Before 9 AM
728113,NS06,9 AM - before 11 AM
731148,NS06,2 PM - before 5 PM
733720,NS06,11 AM - before 2 PM
738307,NS06,9 PM or later
738997,NS06,9 AM - before 11 AM
740497,NS06,9 PM or later
746896,NS06,11 AM - before 2 PM
746896,NS06,9 PM or later
746969,NS06,9 PM or later
780377,NS06,Before 9 AM
780377,NS06,11 AM - before 2 PM
783233,NS06,9 AM - before 11 AM
786004,NS06,9 AM - before 11 AM
789386,NS06,11 AM - before 2 PM
789761,NS06,2 PM - before 5 PM
789761,NS06,9 PM or later
789789,NS06,Before 9 AM
790624,NS06,2 PM - before 5 PM
790904,NS06,9 PM or later
793545,NS06,11 AM - before 2 PM
795108,NS06,2 PM - before 5 PM
797269,NS06,Before 9 AM
797467,NS06,2 PM - before 5 PM
797671,NS06,9 AM - before 11 AM
799734,NS06,11 AM - before 2 PM
799734,NS06,9 PM or later
799979,NS06,11 AM - before 2 PM
799979,NS06,2 PM - before 5 PM
800181,NS06,9 PM or later
800664,NS06,Before 9 AM
800671,NS06,Before 9 AM
800853,NS06,11 AM - before 2 PM
801598,NS06,Before 9 AM
803701,NS06,2 PM - before 5 PM
803915,NS06,Before 9 AM
806179,NS06,2 PM - before 5 PM
806470,NS06,11 AM - before 2 PM
809168,NS06,9 AM - before 11 AM
809819,NS06,2 PM - before 5 PM
809819,NS06,9 PM or later
810002,NS06,Before 9 AM
810002,NS06,9 AM - before 11 AM
810403,NS06,Before 9 AM
810445,NS06,Before 9 AM
810614,NS06,Before 9 AM
810614,NS06,11 AM - before 2 PM
810614,NS06,2 PM - before 5 PM
810738,NS06,11 AM - before 2 PM
810738,NS06,9 PM or later
813467,NS06,Before 9 AM
813940,NS06,11 AM - before 2 PM
814738,NS06,9 AM - before 11 AM
816276,NS06,Before 9 AM
816880,NS06,2 PM - before 5 PM
816940,NS06,11 AM - before 2 PM
816940,NS06,2 PM - before 5 PM
818136,NS06,Before 9 AM
818144,NS06,2 PM - before 5 PM
819429,NS06,Before 9 AM
819429,NS06,11 AM - before 2 PM
819429,NS06,9 PM or later
819569,NS06,11 AM - before 2 PM
819966,NS06,2 PM - before 5 PM
822520,NS06,Before 9 AM
824229,NS06,2 PM - before 5 PM
751990,NS06,Weekdays
753540,NS06,Weekdays
759414,NS06,Weekdays
780531,NS06,Weekdays
790261,NS06,Weekdays
794998,NS06,Weekdays
796113,NS06,Weekdays
796357,NS06,Weekdays
807674,NS06,Weekdays
808966,NS06,Weekdays
813857,NS06,Weekdays
815550,NS06,Weekdays
815715,NS06,Weekdays
816088,NS06,Weekdays
816183,NS06,Weekdays
816184,NS06,Weekdays
816185,NS06,Weekdays
816329,NS06,Weekdays
816450,NS06,Weekdays
816581,NS06,Weekdays
817922,NS06,Weekdays
818302,NS06,Weekdays
818320,NS06,Weekdays
818791,NS06,Weekdays
819121,NS06,Weekdays
819659,NS06,Weekdays
819811,NS06,Weekdays
820345,NS06,Weekdays
822078,NS06,Weekdays
828409,NS06,Weekdays
831002,NS06,Weekdays
831354,NS06,Weekdays
834620,NS06,Weekdays
836069,NS06,Weekdays
837171,NS06,Weekdays
838115,NS06,Weekdays
838219,NS06,Weekdays
841231,NS06,Weekdays
841591,NS06,Weekdays
843136,NS06,Weekdays
728113,NS06,Weekdays
731148,NS06,Weekdays
733720,NS06,Weekdays
734255,NS06,Weekdays
738307,NS06,Weekdays
746896,NS06,Weekdays
780377,NS06,Weekdays
783233,NS06,Weekdays
784021,NS06,Weekdays
789386,NS06,Weekdays
789761,NS06,Weekdays
789789,NS06,Weekdays
793129,NS06,Weekdays
797269,NS06,Weekdays
799734,NS06,Weekdays
799979,NS06,Weekdays
800181,NS06,Weekdays
800664,NS06,Weekdays
800853,NS06,Weekdays
801263,NS06,Weekdays
801598,NS06,Weekdays
802787,NS06,Weekdays
803915,NS06,Weekdays
805528,NS06,Weekdays
806179,NS06,Weekdays
806470,NS06,Weekdays
809168,NS06,Weekdays
809819,NS06,Weekdays
810002,NS06,Weekdays
810403,NS06,Weekdays
810614,NS06,Weekdays
810738,NS06,Weekdays
813467,NS06,Weekdays
813940,NS06,Weekdays
814827,NS06,Weekdays
815639,NS06,Weekdays
816276,NS06,Weekdays
816880,NS06,Weekdays
816940,NS06,Weekdays
818136,NS06,Weekdays
819429,NS06,Weekdays
819569,NS06,Weekdays
819966,NS06,Weekdays
822520,NS06,Weekdays
824229,NS06,Weekdays
727622,NS06,5 PM - before 9 PM
745160,NS06,5 PM - before 9 PM
751086,NS06,5 PM - before 9 PM
753540,NS06,5 PM - before 9 PM
770627,NS06,5 PM - before 9 PM
770941,NS06,5 PM - before 9 PM
780531,NS06,5 PM - before 9 PM
790423,NS06,5 PM - before 9 PM
796113,NS06,5 PM - before 9 PM
796357,NS06,5 PM - before 9 PM
798146,NS06,5 PM - before 9 PM
805553,NS06,5 PM - before 9 PM
807674,NS06,5 PM - before 9 PM
808966,NS06,5 PM - before 9 PM
813857,NS06,5 PM - before 9 PM
814695,NS06,5 PM - before 9 PM
815550,NS06,5 PM - before 9 PM
815715,NS06,5 PM - before 9 PM
816088,NS06,5 PM - before 9 PM
816450,NS06,5 PM - before 9 PM
817922,NS06,5 PM - before 9 PM
818320,NS06,5 PM - before 9 PM
818791,NS06,5 PM - before 9 PM
820345,NS06,5 PM - before 9 PM
822078,NS06,5 PM - before 9 PM
826690,NS06,5 PM - before 9 PM
827086,NS06,5 PM - before 9 PM
827579,NS06,5 PM - before 9 PM
828534,NS06,5 PM - before 9 PM
830390,NS06,5 PM - before 9 PM
831354,NS06,5 PM - before 9 PM
833324,NS06,5 PM - before 9 PM
833521,NS06,5 PM - before 9 PM
834620,NS06,5 PM - before 9 PM
836069,NS06,5 PM - before 9 PM
837171,NS06,5 PM - before 9 PM
838219,NS06,5 PM - before 9 PM
841333,NS06,5 PM - before 9 PM
843130,NS06,5 PM - before 9 PM
843136,NS06,5 PM - before 9 PM
843373,NS06,5 PM - before 9 PM
843451,NS06,5 PM - before 9 PM
850174,NS06,5 PM - before 9 PM
855212,NS06,5 PM - before 9 PM
734255,NS06,5 PM - before 9 PM
